"Subject","Story","Level","Context","Prediction","T_val","z_score"
103,"cake",2,"Non-Social",50,20,1.14750308473088
103,"cake",3,"Non-Social",50,35,0.206484141181913
103,"cake",4,"Non-Social",50,50,0.951415112006217
103,"cake",5,"Non-Social",90,70,0.16490878812314
104,"cake",1,"Non-Social",30,10,0.0639646552608685
104,"cake",2,"Non-Social",30,20,0.297108436122095
104,"cake",3,"Non-Social",60,35,0.77583379517616
104,"cake",4,"Non-Social",60,50,0.0287515555826058
104,"cake",5,"Non-Social",90,70,0.16490878812314
105,"cake",1,"Non-Social",40,10,0.531979337852813
105,"cake",2,"Non-Social",40,20,0.425197324304392
105,"cake",3,"Non-Social",40,35,0.362865512812333
105,"cake",4,"Non-Social",90,50,2.96925155834907
105,"cake",5,"Non-Social",90,70,0.16490878812314
106,"cake",1,"Non-Social",20,10,0.65990864837455
106,"cake",2,"Non-Social",35,20,0.0640444440911483
106,"cake",3,"Non-Social",40,35,0.362865512812333
106,"cake",4,"Non-Social",55,50,0.461331778211805
106,"cake",5,"Non-Social",75,70,0.695983957299283
107,"cake",1,"Non-Social",30,10,0.0639646552608685
107,"cake",2,"Non-Social",20,20,1.01941419654858
107,"cake",3,"Non-Social",40,35,0.362865512812333
107,"cake",4,"Non-Social",50,50,0.951415112006217
107,"cake",5,"Non-Social",90,70,0.16490878812314
108,"cake",1,"Non-Social",35,10,0.234007341295972
108,"cake",2,"Non-Social",25,20,0.658261316335339
108,"cake",3,"Non-Social",36,35,0.590605374410032
108,"cake",4,"Non-Social",55,50,0.461331778211805
108,"cake",5,"Non-Social",75,70,0.695983957299283
109,"cake",1,"Non-Social",20,10,0.65990864837455
109,"cake",2,"Non-Social",30,20,0.297108436122095
109,"cake",3,"Non-Social",45,35,0.07819068581521
109,"cake",4,"Non-Social",60,50,0.0287515555826058
109,"cake",5,"Non-Social",75,70,0.695983957299283
110,"cake",1,"Non-Social",45,10,0.829951334409654
110,"cake",2,"Non-Social",45,20,0.786350204517635
110,"cake",3,"Non-Social",45,35,0.07819068581521
110,"cake",4,"Non-Social",90,50,2.96925155834907
110,"cake",5,"Non-Social",90,70,0.16490878812314
111,"cake",1,"Non-Social",30,10,0.0639646552608685
111,"cake",2,"Non-Social",30,20,0.297108436122095
111,"cake",3,"Non-Social",40,35,0.362865512812333
111,"cake",4,"Non-Social",60,50,0.0287515555826058
111,"cake",5,"Non-Social",70,70,0.982948205773424
112,"cake",1,"Non-Social",25,10,0.361936651817709
112,"cake",2,"Non-Social",25,20,0.658261316335339
112,"cake",3,"Non-Social",40,35,0.362865512812333
112,"cake",4,"Non-Social",60,50,0.0287515555826058
112,"cake",5,"Non-Social",80,70,0.409019708825142
113,"cake",1,"Non-Social",40,10,0.531979337852813
113,"cake",2,"Non-Social",40,20,0.425197324304392
113,"cake",3,"Non-Social",40,35,0.362865512812333
113,"cake",4,"Non-Social",60,50,0.0287515555826058
113,"cake",5,"Non-Social",120,70,1.88669427896798
114,"cake",1,"Non-Social",15,10,0.95788064493139
114,"cake",2,"Non-Social",30,20,0.297108436122095
114,"cake",3,"Non-Social",45,35,0.07819068581521
114,"cake",4,"Non-Social",60,50,0.0287515555826058
114,"cake",5,"Non-Social",75,70,0.695983957299283
115,"cake",1,"Non-Social",25,10,0.361936651817709
115,"cake",2,"Non-Social",25,20,0.658261316335339
115,"cake",3,"Non-Social",40,35,0.362865512812333
115,"cake",4,"Non-Social",50,50,0.951415112006217
115,"cake",5,"Non-Social",70,70,0.982948205773424
116,"cake",1,"Non-Social",40,10,0.531979337852813
116,"cake",2,"Non-Social",40,20,0.425197324304392
116,"cake",3,"Non-Social",40,35,0.362865512812333
116,"cake",4,"Non-Social",50,50,0.951415112006217
116,"cake",5,"Non-Social",70,70,0.982948205773424
117,"cake",1,"Non-Social",20,10,0.65990864837455
117,"cake",2,"Non-Social",30,20,0.297108436122095
117,"cake",3,"Non-Social",40,35,0.362865512812333
117,"cake",4,"Non-Social",60,50,0.0287515555826058
117,"cake",5,"Non-Social",120,70,1.88669427896798
118,"cake",1,"Non-Social",35,10,0.234007341295972
118,"cake",2,"Non-Social",35,20,0.0640444440911483
118,"cake",3,"Non-Social",35,35,0.647540339809457
118,"cake",4,"Non-Social",60,50,0.0287515555826058
118,"cake",5,"Non-Social",120,70,1.88669427896798
119,"cake",1,"Non-Social",10,10,1.25585264148823
119,"cake",2,"Non-Social",20,20,1.01941419654858
119,"cake",3,"Non-Social",40,35,0.362865512812333
119,"cake",4,"Non-Social",60,50,0.0287515555826058
119,"cake",5,"Non-Social",120,70,1.88669427896798
120,"cake",1,"Non-Social",25,10,0.361936651817709
120,"cake",2,"Non-Social",25,20,0.658261316335339
120,"cake",3,"Non-Social",50,35,0.206484141181913
120,"cake",4,"Non-Social",55,50,0.461331778211805
120,"cake",5,"Non-Social",90,70,0.16490878812314
121,"cake",1,"Non-Social",40,10,0.531979337852813
121,"cake",2,"Non-Social",40,20,0.425197324304392
121,"cake",3,"Non-Social",40,35,0.362865512812333
121,"cake",4,"Non-Social",60,50,0.0287515555826058
121,"cake",5,"Non-Social",90,70,0.16490878812314
122,"cake",1,"Non-Social",45,10,0.829951334409654
122,"cake",2,"Non-Social",25,20,0.658261316335339
122,"cake",3,"Non-Social",45,35,0.07819068581521
122,"cake",4,"Non-Social",60,50,0.0287515555826058
122,"cake",5,"Non-Social",70,70,0.982948205773424
123,"cake",1,"Non-Social",20,10,0.65990864837455
123,"cake",2,"Non-Social",30,20,0.297108436122095
123,"cake",3,"Non-Social",50,35,0.206484141181913
123,"cake",4,"Non-Social",70,50,1.00891822317143
123,"cake",5,"Non-Social",90,70,0.16490878812314
124,"cake",1,"Non-Social",55,10,1.42589532752333
124,"cake",2,"Non-Social",40,20,0.425197324304392
124,"cake",3,"Non-Social",50,35,0.206484141181913
124,"cake",4,"Non-Social",66,50,0.616851556135899
124,"cake",5,"Non-Social",70,70,0.982948205773424
125,"cake",1,"Non-Social",30,10,0.0639646552608685
125,"cake",2,"Non-Social",30,20,0.297108436122095
125,"cake",3,"Non-Social",45,35,0.07819068581521
125,"cake",4,"Non-Social",60,50,0.0287515555826058
125,"cake",5,"Non-Social",75,70,0.695983957299283
126,"cake",1,"Non-Social",45,10,0.829951334409654
126,"cake",2,"Non-Social",35,20,0.0640444440911483
126,"cake",3,"Non-Social",40,35,0.362865512812333
126,"cake",4,"Non-Social",60,50,0.0287515555826058
126,"cake",5,"Non-Social",75,70,0.695983957299283
127,"cake",1,"Non-Social",20,10,0.65990864837455
127,"cake",2,"Non-Social",20,20,1.01941419654858
127,"cake",3,"Non-Social",40,35,0.362865512812333
127,"cake",4,"Non-Social",60,50,0.0287515555826058
127,"cake",5,"Non-Social",90,70,0.16490878812314
128,"cake",1,"Non-Social",40,10,0.531979337852813
128,"cake",2,"Non-Social",40,20,0.425197324304392
128,"cake",3,"Non-Social",40,35,0.362865512812333
128,"cake",4,"Non-Social",60,50,0.0287515555826058
128,"cake",5,"Non-Social",90,70,0.16490878812314
129,"cake",1,"Non-Social",60,10,1.72386732408018
129,"cake",2,"Non-Social",60,20,1.86980884515737
129,"cake",4,"Non-Social",60,50,0.0287515555826058
129,"cake",5,"Non-Social",120,70,1.88669427896798
130,"cake",1,"Non-Social",15,10,0.95788064493139
130,"cake",2,"Non-Social",30,20,0.297108436122095
130,"cake",3,"Non-Social",60,35,0.77583379517616
130,"cake",4,"Non-Social",60,50,0.0287515555826058
130,"cake",5,"Non-Social",90,70,0.16490878812314
131,"cake",1,"Non-Social",20,10,0.65990864837455
131,"cake",2,"Non-Social",30,20,0.297108436122095
131,"cake",3,"Non-Social",35,35,0.647540339809457
131,"cake",4,"Non-Social",50,50,0.951415112006217
131,"cake",5,"Non-Social",90,70,0.16490878812314
132,"cake",1,"Non-Social",12,10,1.13666384286549
132,"cake",2,"Non-Social",25,20,0.658261316335339
132,"cake",3,"Non-Social",40,35,0.362865512812333
132,"cake",4,"Non-Social",60,50,0.0287515555826058
132,"cake",5,"Non-Social",90,70,0.16490878812314
133,"cake",1,"Non-Social",20,10,0.65990864837455
133,"cake",2,"Non-Social",25,20,0.658261316335339
133,"cake",3,"Non-Social",40,35,0.362865512812333
133,"cake",4,"Non-Social",50,50,0.951415112006217
133,"cake",5,"Non-Social",70,70,0.982948205773424
134,"cake",1,"Non-Social",40,10,0.531979337852813
134,"cake",2,"Non-Social",40,20,0.425197324304392
134,"cake",3,"Non-Social",50,35,0.206484141181913
134,"cake",4,"Non-Social",60,50,0.0287515555826058
134,"cake",5,"Non-Social",90,70,0.16490878812314
135,"cake",3,"Non-Social",90,35,2.4838827571589
135,"cake",4,"Non-Social",90,50,2.96925155834907
135,"cake",5,"Non-Social",90,70,0.16490878812314
136,"cake",1,"Non-Social",30,10,0.0639646552608685
136,"cake",2,"Non-Social",30,20,0.297108436122095
136,"cake",3,"Non-Social",60,35,0.77583379517616
136,"cake",4,"Non-Social",60,50,0.0287515555826058
136,"cake",5,"Non-Social",90,70,0.16490878812314
137,"cake",1,"Non-Social",50,10,1.12792333096649
137,"cake",2,"Non-Social",30,20,0.297108436122095
137,"cake",3,"Non-Social",37,35,0.533670409010608
137,"cake",4,"Non-Social",60,50,0.0287515555826058
137,"cake",5,"Non-Social",75,70,0.695983957299283
138,"cake",1,"Non-Social",30,10,0.0639646552608685
138,"cake",2,"Non-Social",30,20,0.297108436122095
138,"cake",3,"Non-Social",40,35,0.362865512812333
138,"cake",4,"Non-Social",60,50,0.0287515555826058
138,"cake",5,"Non-Social",80,70,0.409019708825142
139,"cake",1,"Non-Social",45,10,0.829951334409654
139,"cake",2,"Non-Social",45,20,0.786350204517635
139,"cake",3,"Non-Social",45,35,0.07819068581521
139,"cake",4,"Non-Social",60,50,0.0287515555826058
139,"cake",5,"Non-Social",90,70,0.16490878812314
140,"cake",1,"Non-Social",40,10,0.531979337852813
140,"cake",2,"Non-Social",40,20,0.425197324304392
140,"cake",3,"Non-Social",60,35,0.77583379517616
140,"cake",4,"Non-Social",60,50,0.0287515555826058
141,"cake",1,"Non-Social",20,10,0.65990864837455
141,"cake",2,"Non-Social",40,20,0.425197324304392
141,"cake",3,"Non-Social",40,35,0.362865512812333
141,"cake",4,"Non-Social",60,50,0.0287515555826058
141,"cake",5,"Non-Social",75,70,0.695983957299283
142,"cake",1,"Non-Social",15,10,0.95788064493139
142,"cake",2,"Non-Social",30,20,0.297108436122095
142,"cake",3,"Non-Social",40,35,0.362865512812333
142,"cake",4,"Non-Social",60,50,0.0287515555826058
142,"cake",5,"Non-Social",100,70,0.738837285071421
143,"cake",1,"Non-Social",45,10,0.829951334409654
143,"cake",2,"Non-Social",45,20,0.786350204517635
143,"cake",3,"Non-Social",45,35,0.07819068581521
143,"cake",4,"Non-Social",60,50,0.0287515555826058
143,"cake",5,"Non-Social",80,70,0.409019708825142
144,"cake",1,"Non-Social",30,10,0.0639646552608685
144,"cake",2,"Non-Social",30,20,0.297108436122095
144,"cake",3,"Non-Social",35,35,0.647540339809457
144,"cake",4,"Non-Social",55,50,0.461331778211805
144,"cake",5,"Non-Social",70,70,0.982948205773424
145,"cake",1,"Non-Social",45,10,0.829951334409654
145,"cake",2,"Non-Social",30,20,0.297108436122095
145,"cake",3,"Non-Social",35,35,0.647540339809457
145,"cake",4,"Non-Social",60,50,0.0287515555826058
145,"cake",5,"Non-Social",90,70,0.16490878812314
146,"cake",1,"Non-Social",20,10,0.65990864837455
146,"cake",2,"Non-Social",25,20,0.658261316335339
146,"cake",3,"Non-Social",40,35,0.362865512812333
146,"cake",4,"Non-Social",60,50,0.0287515555826058
146,"cake",5,"Non-Social",75,70,0.695983957299283
147,"cake",1,"Non-Social",20,10,0.65990864837455
147,"cake",2,"Non-Social",25,20,0.658261316335339
147,"cake",3,"Non-Social",40,35,0.362865512812333
147,"cake",4,"Non-Social",60,50,0.0287515555826058
147,"cake",5,"Non-Social",120,70,1.88669427896798
148,"cake",1,"Non-Social",20,10,0.65990864837455
148,"cake",2,"Non-Social",30,20,0.297108436122095
148,"cake",3,"Non-Social",45,35,0.07819068581521
148,"cake",4,"Non-Social",60,50,0.0287515555826058
148,"cake",5,"Non-Social",90,70,0.16490878812314
149,"cake",1,"Non-Social",45,10,0.829951334409654
149,"cake",2,"Non-Social",30,20,0.297108436122095
149,"cake",3,"Non-Social",45,35,0.07819068581521
149,"cake",4,"Non-Social",55,50,0.461331778211805
149,"cake",5,"Non-Social",85,70,0.122055460351001
150,"cake",1,"Non-Social",45,10,0.829951334409654
150,"cake",2,"Non-Social",45,20,0.786350204517635
150,"cake",3,"Non-Social",45,35,0.07819068581521
150,"cake",4,"Non-Social",90,50,2.96925155834907
150,"cake",5,"Non-Social",90,70,0.16490878812314
1,"movie",1,"Non-Social",35,30,1.99418168735136
1,"movie",2,"Non-Social",50,45,1.75166403902103
1,"movie",3,"Non-Social",68,60,1.34996943965947
1,"movie",4,"Non-Social",90,85,0.989142644343784
1,"movie",5,"Non-Social",101,100,1.28757690555473
2,"movie",1,"Non-Social",94,30,0.167024845746687
2,"movie",2,"Non-Social",94,45,0.248480752382257
2,"movie",3,"Non-Social",94,60,0.431622882067992
2,"movie",4,"Non-Social",94,85,0.826677386581323
2,"movie",5,"Non-Social",124,100,0.165540956031158
3,"movie",1,"Non-Social",138,30,1.19560059545002
3,"movie",2,"Non-Social",138,45,1.25470253425651
3,"movie",3,"Non-Social",138,60,1.12250206154835
3,"movie",4,"Non-Social",138,85,0.960440448805749
3,"movie",5,"Non-Social",138,100,0.517437448026667
4,"movie",1,"Non-Social",90,30,0.290899885855479
4,"movie",2,"Non-Social",90,45,0.385133778440327
4,"movie",3,"Non-Social",100,60,0.219696753393037
4,"movie",4,"Non-Social",90,85,0.989142644343784
4,"movie",5,"Non-Social",110,100,0.848519360088984
5,"movie",1,"Non-Social",90,30,0.290899885855479
5,"movie",2,"Non-Social",90,45,0.385133778440327
5,"movie",3,"Non-Social",90,60,0.572906967851296
5,"movie",4,"Non-Social",90,85,0.989142644343784
5,"movie",5,"Non-Social",120,100,0.360677642904823
6,"movie",1,"Non-Social",120,30,0.638162914960458
6,"movie",2,"Non-Social",120,45,0.639763916995198
6,"movie",3,"Non-Social",120,60,0.486723675523481
6,"movie",4,"Non-Social",120,85,0.229346788874674
6,"movie",5,"Non-Social",120,100,0.360677642904823
7,"movie",1,"Non-Social",45,30,1.68449408707938
7,"movie",2,"Non-Social",55,45,1.58084775644844
7,"movie",3,"Non-Social",65,60,1.45593250399694
7,"movie",4,"Non-Social",120,85,0.229346788874674
7,"movie",5,"Non-Social",140,100,0.615005791463499
8,"movie",1,"Non-Social",125,30,0.793006715096447
8,"movie",2,"Non-Social",130,45,0.981396482140373
8,"movie",3,"Non-Social",93,60,0.466943903513818
8,"movie",4,"Non-Social",180,85,2.66632565531159
8,"movie",5,"Non-Social",155,100,1.34676836723974
9,"movie",1,"Non-Social",40,30,1.83933788721537
9,"movie",2,"Non-Social",50,45,1.75166403902103
9,"movie",3,"Non-Social",65,60,1.45593250399694
9,"movie",4,"Non-Social",90,85,0.989142644343784
9,"movie",5,"Non-Social",100,100,1.33636107727314
10,"movie",1,"Non-Social",64,30,1.09608764656262
10,"movie",2,"Non-Social",70,45,1.06839890873068
10,"movie",3,"Non-Social",90,60,0.572906967851296
10,"movie",4,"Non-Social",95,85,0.786061072140708
10,"movie",5,"Non-Social",115,100,0.604598501496903
11,"movie",1,"Non-Social",90,30,0.290899885855479
11,"movie",2,"Non-Social",90,45,0.385133778440327
11,"movie",3,"Non-Social",90,60,0.572906967851296
11,"movie",4,"Non-Social",90,85,0.989142644343784
11,"movie",5,"Non-Social",120,100,0.360677642904823
12,"movie",1,"Non-Social",110,30,0.328475314688479
12,"movie",2,"Non-Social",110,45,0.298131351850023
12,"movie",3,"Non-Social",110,60,0.133513461065222
12,"movie",4,"Non-Social",110,85,0.176816355531479
12,"movie",5,"Non-Social",110,100,0.848519360088984
13,"movie",1,"Non-Social",120,30,0.638162914960458
13,"movie",2,"Non-Social",120,45,0.639763916995198
13,"movie",3,"Non-Social",120,60,0.486723675523481
13,"movie",4,"Non-Social",120,85,0.229346788874674
13,"movie",5,"Non-Social",120,100,0.360677642904823
14,"movie",1,"Non-Social",90,30,0.290899885855479
14,"movie",2,"Non-Social",100,45,0.043501213295152
14,"movie",3,"Non-Social",120,60,0.486723675523481
14,"movie",4,"Non-Social",120,85,0.229346788874674
14,"movie",5,"Non-Social",150,100,1.10284750864766
15,"movie",1,"Non-Social",120,30,0.638162914960458
15,"movie",2,"Non-Social",120,45,0.639763916995198
15,"movie",3,"Non-Social",120,60,0.486723675523481
15,"movie",4,"Non-Social",120,85,0.229346788874674
15,"movie",5,"Non-Social",120,100,0.360677642904823
16,"movie",1,"Non-Social",90,30,0.290899885855479
16,"movie",2,"Non-Social",90,45,0.385133778440327
16,"movie",3,"Non-Social",90,60,0.572906967851296
16,"movie",4,"Non-Social",90,85,0.989142644343784
16,"movie",5,"Non-Social",120,100,0.360677642904823
17,"movie",1,"Non-Social",90,30,0.290899885855479
17,"movie",2,"Non-Social",90,45,0.385133778440327
17,"movie",3,"Non-Social",90,60,0.572906967851296
17,"movie",4,"Non-Social",90,85,0.989142644343784
17,"movie",5,"Non-Social",120,100,0.360677642904823
18,"movie",1,"Non-Social",90,30,0.290899885855479
18,"movie",2,"Non-Social",90,45,0.385133778440327
18,"movie",3,"Non-Social",90,60,0.572906967851296
18,"movie",4,"Non-Social",90,85,0.989142644343784
18,"movie",5,"Non-Social",110,100,0.848519360088984
19,"movie",1,"Non-Social",120,30,0.638162914960458
19,"movie",2,"Non-Social",120,45,0.639763916995198
19,"movie",3,"Non-Social",120,60,0.486723675523481
19,"movie",4,"Non-Social",120,85,0.229346788874674
19,"movie",5,"Non-Social",120,100,0.360677642904823
20,"movie",1,"Non-Social",120,30,0.638162914960458
20,"movie",2,"Non-Social",120,45,0.639763916995198
20,"movie",3,"Non-Social",120,60,0.486723675523481
20,"movie",4,"Non-Social",180,85,2.66632565531159
20,"movie",5,"Non-Social",180,100,2.56637266020014
21,"movie",1,"Non-Social",110,30,0.328475314688479
21,"movie",2,"Non-Social",115,45,0.46894763442261
21,"movie",3,"Non-Social",120,60,0.486723675523481
21,"movie",4,"Non-Social",130,85,0.635509933280827
21,"movie",5,"Non-Social",120,100,0.360677642904823
22,"movie",1,"Non-Social",30,30,2.14902548748735
22,"movie",2,"Non-Social",45,45,1.92248032159361
22,"movie",3,"Non-Social",60,60,1.63253761122607
22,"movie",4,"Non-Social",100,85,0.582979499937631
22,"movie",5,"Non-Social",130,100,0.127164074279338
23,"movie",1,"Non-Social",120,30,0.638162914960458
23,"movie",2,"Non-Social",120,45,0.639763916995198
23,"movie",3,"Non-Social",120,60,0.486723675523481
23,"movie",4,"Non-Social",120,85,0.229346788874674
23,"movie",5,"Non-Social",120,100,0.360677642904823
24,"movie",1,"Non-Social",60,30,1.21996268667141
24,"movie",2,"Non-Social",70,45,1.06839890873068
24,"movie",3,"Non-Social",70,60,1.27932739676781
24,"movie",4,"Non-Social",100,85,0.582979499937631
24,"movie",5,"Non-Social",140,100,0.615005791463499
25,"movie",1,"Non-Social",120,30,0.638162914960458
25,"movie",2,"Non-Social",120,45,0.639763916995198
25,"movie",3,"Non-Social",120,60,0.486723675523481
25,"movie",4,"Non-Social",120,85,0.229346788874674
25,"movie",5,"Non-Social",120,100,0.360677642904823
26,"movie",1,"Non-Social",120,30,0.638162914960458
26,"movie",2,"Non-Social",120,45,0.639763916995198
26,"movie",3,"Non-Social",120,60,0.486723675523481
26,"movie",4,"Non-Social",120,85,0.229346788874674
26,"movie",5,"Non-Social",120,100,0.360677642904823
27,"movie",1,"Non-Social",90,30,0.290899885855479
27,"movie",2,"Non-Social",90,45,0.385133778440327
27,"movie",3,"Non-Social",90,60,0.572906967851296
27,"movie",4,"Non-Social",90,85,0.989142644343784
27,"movie",5,"Non-Social",110,100,0.848519360088984
28,"movie",1,"Non-Social",85,30,0.445743685991468
28,"movie",2,"Non-Social",90,45,0.385133778440327
28,"movie",3,"Non-Social",90,60,0.572906967851296
28,"movie",4,"Non-Social",110,85,0.176816355531479
28,"movie",5,"Non-Social",120,100,0.360677642904823
29,"movie",1,"Non-Social",33,30,2.05611920740576
29,"movie",2,"Non-Social",45,45,1.92248032159361
29,"movie",3,"Non-Social",60,60,1.63253761122607
29,"movie",4,"Non-Social",90,85,0.989142644343784
29,"movie",5,"Non-Social",121,100,0.311893471186407
30,"movie",1,"Non-Social",180,30,2.49628851659233
30,"movie",2,"Non-Social",180,45,2.68955930786625
30,"movie",3,"Non-Social",180,60,2.60598496227304
30,"movie",4,"Non-Social",180,85,2.66632565531159
30,"movie",5,"Non-Social",180,100,2.56637266020014
31,"movie",1,"Non-Social",130,30,0.947850515232436
31,"movie",2,"Non-Social",130,45,0.981396482140373
31,"movie",3,"Non-Social",130,60,0.83993388998174
31,"movie",4,"Non-Social",130,85,0.635509933280827
31,"movie",5,"Non-Social",130,100,0.127164074279338
32,"movie",1,"Non-Social",100,30,0.0187877144165001
32,"movie",2,"Non-Social",100,45,0.043501213295152
32,"movie",3,"Non-Social",120,60,0.486723675523481
32,"movie",4,"Non-Social",120,85,0.229346788874674
32,"movie",5,"Non-Social",140,100,0.615005791463499
33,"movie",1,"Non-Social",90,30,0.290899885855479
33,"movie",2,"Non-Social",90,45,0.385133778440327
